index,artist,genre,style
12054,marc-chagall,religious_painting,Naive_Art_Primitivism
12055,nicholas-roerich,landscape,Symbolism
12056,rembrandt,religious_painting,Baroque
12057,marc-chagall,genre_painting,Naive_Art_Primitivism
12058,camille-pissarro,cityscape,Impressionism
12059,camille-pissarro,landscape,Impressionism
12060,martiros-saryan,still_life,Post_Impressionism
12061,boris-kustodiev,portrait,Realism
12062,pyotr-konchalovsky,landscape,Realism
12063,ivan-aivazovsky,Unknown Genre,Romanticism
12064,nicholas-roerich,religious_painting,Art_Nouveau
12065,vincent-van-gogh,sketch_and_study,Post_Impressionism
12066,rembrandt,portrait,Baroque
12067,eugene-boudin,Unknown Genre,Impressionism
12068,marc-chagall,illustration,Naive_Art_Primitivism
12069,childe-hassam,cityscape,Impressionism
12070,pyotr-konchalovsky,portrait,Post_Impressionism
12071,ivan-aivazovsky,landscape,Romanticism
12072,vincent-van-gogh,sketch_and_study,Realism
12073,eugene-boudin,landscape,Impressionism
12074,albrecht-durer,portrait,Northern_Renaissance
12075,pierre-auguste-renoir,landscape,Impressionism
12076,paul-cezanne,still_life,Post_Impressionism
12077,edgar-degas,portrait,Impressionism
12078,vincent-van-gogh,sketch_and_study,Realism
12079,gustave-dore,illustration,Romanticism
12080,ivan-shishkin,landscape,Realism
12081,nicholas-roerich,sketch_and_study,Symbolism
12082,pablo-picasso,genre_painting,Cubism
12083,vincent-van-gogh,Unknown Genre,Post_Impressionism
12084,eugene-boudin,Unknown Genre,Impressionism
12085,john-singer-sargent,portrait,Realism
12086,vincent-van-gogh,sketch_and_study,Post_Impressionism
12087,vincent-van-gogh,still_life,Realism
12088,vincent-van-gogh,sketch_and_study,Post_Impressionism
12089,claude-monet,landscape,Impressionism
12090,ilya-repin,portrait,Realism
12091,pyotr-konchalovsky,landscape,Cubism
12092,john-singer-sargent,genre_painting,Realism
12093,nicholas-roerich,landscape,Symbolism
12094,albrecht-durer,religious_painting,Northern_Renaissance
12095,nicholas-roerich,religious_painting,Symbolism
12096,camille-pissarro,genre_painting,Impressionism
12097,marc-chagall,religious_painting,Naive_Art_Primitivism
12098,pyotr-konchalovsky,Unknown Genre,Post_Impressionism
12099,eugene-boudin,Unknown Genre,Impressionism
12100,ivan-shishkin,landscape,Realism
12101,marc-chagall,religious_painting,Naive_Art_Primitivism
12102,nicholas-roerich,landscape,Symbolism
12103,nicholas-roerich,landscape,Symbolism
12104,pierre-auguste-renoir,portrait,Impressionism
12105,eugene-boudin,landscape,Impressionism
12106,marc-chagall,illustration,Naive_Art_Primitivism
12107,vincent-van-gogh,landscape,Post_Impressionism
12108,camille-pissarro,landscape,Impressionism
12109,nicholas-roerich,religious_painting,Symbolism
12110,claude-monet,Unknown Genre,Impressionism
12111,pierre-auguste-renoir,landscape,Impressionism
12112,vincent-van-gogh,cityscape,Post_Impressionism
12113,ilya-repin,portrait,Realism
12114,paul-cezanne,still_life,Post_Impressionism
12115,pyotr-konchalovsky,sketch_and_study,Cubism
12116,marc-chagall,nude_painting,Expressionism
12117,vincent-van-gogh,portrait,Post_Impressionism
12118,nicholas-roerich,Unknown Genre,Art_Nouveau
12119,edgar-degas,sketch_and_study,Impressionism
12120,childe-hassam,cityscape,Impressionism
12121,martiros-saryan,landscape,Expressionism
12122,vincent-van-gogh,sketch_and_study,Post_Impressionism
12123,claude-monet,landscape,Impressionism
12124,eugene-boudin,genre_painting,Impressionism
12125,vincent-van-gogh,cityscape,Post_Impressionism
12126,nicholas-roerich,landscape,Symbolism
12127,pierre-auguste-renoir,portrait,Impressionism
12128,ivan-aivazovsky,Unknown Genre,Romanticism
12129,pierre-auguste-renoir,cityscape,Impressionism
12130,nicholas-roerich,landscape,Symbolism
12131,nicholas-roerich,landscape,Symbolism
12132,vincent-van-gogh,sketch_and_study,Realism
12133,salvador-dali,sketch_and_study,Abstract_Expressionism
12134,rembrandt,religious_painting,Baroque
12135,nicholas-roerich,Unknown Genre,Art_Nouveau
12136,marc-chagall,religious_painting,Naive_Art_Primitivism
12137,nicholas-roerich,Unknown Genre,Art_Nouveau
12138,paul-cezanne,landscape,Post_Impressionism
12139,eugene-boudin,Unknown Genre,Impressionism
12140,martiros-saryan,landscape,Symbolism
12141,eugene-boudin,Unknown Genre,Realism
12142,rembrandt,portrait,Baroque
12143,edgar-degas,genre_painting,Impressionism
12144,martiros-saryan,Unknown Genre,Post_Impressionism
12145,vincent-van-gogh,sketch_and_study,Realism
12146,nicholas-roerich,genre_painting,Art_Nouveau
12147,ilya-repin,landscape,Realism
12148,marc-chagall,illustration,Naive_Art_Primitivism
12149,pyotr-konchalovsky,portrait,Expressionism
12150,boris-kustodiev,portrait,Art_Nouveau
12151,claude-monet,cityscape,Impressionism
12152,martiros-saryan,genre_painting,Expressionism
12153,vincent-van-gogh,genre_painting,Realism
12154,pyotr-konchalovsky,still_life,Realism
12155,vincent-van-gogh,cityscape,Post_Impressionism
12156,gustave-dore,illustration,Romanticism
12157,vincent-van-gogh,sketch_and_study,Realism
12158,edgar-degas,nude_painting,Impressionism
12159,pierre-auguste-renoir,cityscape,Impressionism
12160,nicholas-roerich,Unknown Genre,Art_Nouveau
12161,camille-pissarro,genre_painting,Impressionism
12162,paul-cezanne,landscape,Cubism
12163,vincent-van-gogh,sketch_and_study,Realism
12164,gustave-dore,religious_painting,Romanticism
12165,claude-monet,portrait,Impressionism
12166,rembrandt,Unknown Genre,Baroque
12167,pierre-auguste-renoir,portrait,Realism
12168,marc-chagall,Unknown Genre,Expressionism
12169,eugene-boudin,Unknown Genre,Impressionism
12170,pablo-picasso,genre_painting,Analytical_Cubism
12171,edgar-degas,genre_painting,Impressionism
12172,albrecht-durer,religious_painting,Northern_Renaissance
12173,pyotr-konchalovsky,landscape,Realism
12174,pierre-auguste-renoir,portrait,Impressionism
12175,marc-chagall,genre_painting,Expressionism
12176,salvador-dali,religious_painting,Expressionism
12177,Unknown Artist,Unknown Genre,Northern_Renaissance
12178,ilya-repin,portrait,Realism
12179,pablo-picasso,sketch_and_study,Cubism
12180,pyotr-konchalovsky,landscape,Realism
12181,boris-kustodiev,Unknown Genre,Realism
12182,claude-monet,landscape,Impressionism
12183,nicholas-roerich,Unknown Genre,Art_Nouveau
12184,nicholas-roerich,religious_painting,Art_Nouveau
12185,paul-cezanne,landscape,Post_Impressionism
12186,marc-chagall,Unknown Genre,Naive_Art_Primitivism
12187,claude-monet,landscape,Impressionism
12188,salvador-dali,portrait,Expressionism
12189,eugene-boudin,landscape,Impressionism
12190,pyotr-konchalovsky,portrait,Expressionism
12191,pablo-picasso,still_life,Analytical_Cubism
12192,childe-hassam,portrait,Impressionism
12193,ivan-shishkin,landscape,Realism
12194,ivan-shishkin,landscape,Realism
12195,pierre-auguste-renoir,landscape,Impressionism
12196,eugene-boudin,Unknown Genre,Impressionism
12197,nicholas-roerich,Unknown Genre,Symbolism
12198,vincent-van-gogh,sketch_and_study,Realism
12199,vincent-van-gogh,portrait,Post_Impressionism
12200,ivan-shishkin,sketch_and_study,Realism
12201,ilya-repin,portrait,Realism
12202,claude-monet,landscape,Impressionism
12203,vincent-van-gogh,landscape,Post_Impressionism
12204,marc-chagall,genre_painting,Naive_Art_Primitivism
12205,pablo-picasso,genre_painting,Expressionism
12206,pierre-auguste-renoir,portrait,Realism
12207,eugene-boudin,Unknown Genre,Impressionism
12208,pablo-picasso,Unknown Genre,Realism
12209,pyotr-konchalovsky,sketch_and_study,Expressionism
12210,raphael-kirchner,genre_painting,Art_Nouveau
12211,pierre-auguste-renoir,still_life,Impressionism
12212,vincent-van-gogh,sketch_and_study,Realism
12213,eugene-boudin,Unknown Genre,Impressionism
12214,edgar-degas,genre_painting,Impressionism
12215,edgar-degas,genre_painting,Impressionism
12216,vincent-van-gogh,genre_painting,Realism
12217,claude-monet,cityscape,Impressionism
12218,ivan-shishkin,landscape,Realism
12219,claude-monet,landscape,Impressionism
12220,vincent-van-gogh,sketch_and_study,Post_Impressionism
12221,albrecht-durer,religious_painting,Northern_Renaissance
12222,john-singer-sargent,portrait,Realism
12223,ivan-shishkin,landscape,Realism
12224,camille-pissarro,landscape,Impressionism
12225,boris-kustodiev,portrait,Realism
12226,edgar-degas,Unknown Genre,Impressionism
12227,claude-monet,Unknown Genre,Impressionism
12228,edgar-degas,sketch_and_study,Impressionism
12229,pablo-picasso,Unknown Genre,Expressionism
12230,claude-monet,landscape,Impressionism
12231,boris-kustodiev,portrait,Realism
12232,albrecht-durer,nude_painting,Northern_Renaissance
12233,nicholas-roerich,religious_painting,Art_Nouveau
12234,claude-monet,genre_painting,Impressionism
12235,albrecht-durer,portrait,Northern_Renaissance
12236,edgar-degas,genre_painting,Impressionism
12237,pierre-auguste-renoir,portrait,Impressionism
12238,ivan-aivazovsky,cityscape,Romanticism
12239,eugene-boudin,genre_painting,Impressionism
12240,claude-monet,landscape,Impressionism
12241,vincent-van-gogh,sketch_and_study,Post_Impressionism
12242,nicholas-roerich,landscape,Symbolism
12243,john-singer-sargent,genre_painting,Impressionism
12244,marc-chagall,cityscape,Naive_Art_Primitivism
12245,ilya-repin,Unknown Genre,Realism
12246,raphael-kirchner,Unknown Genre,Art_Nouveau
12247,vincent-van-gogh,sketch_and_study,Realism
12248,vincent-van-gogh,sketch_and_study,Post_Impressionism
12249,edgar-degas,portrait,Impressionism
12250,martiros-saryan,genre_painting,Expressionism
12251,ivan-shishkin,sketch_and_study,Realism
12252,paul-cezanne,genre_painting,Post_Impressionism
12253,claude-monet,landscape,Impressionism
12254,raphael-kirchner,Unknown Genre,Art_Nouveau
12255,camille-pissarro,genre_painting,Impressionism
12256,pierre-auguste-renoir,landscape,Impressionism
12257,claude-monet,landscape,Impressionism
12258,ilya-repin,portrait,Realism
12259,albrecht-durer,portrait,Northern_Renaissance
12260,john-singer-sargent,portrait,Realism
12261,marc-chagall,portrait,Expressionism
12262,john-singer-sargent,landscape,Impressionism
12263,pierre-auguste-renoir,still_life,Impressionism
12264,nicholas-roerich,religious_painting,Symbolism
12265,nicholas-roerich,landscape,Art_Nouveau
12266,camille-pissarro,landscape,Impressionism
12267,marc-chagall,religious_painting,Naive_Art_Primitivism
12268,claude-monet,landscape,Impressionism
12269,marc-chagall,religious_painting,Naive_Art_Primitivism
12270,nicholas-roerich,sketch_and_study,Art_Nouveau
12271,ivan-aivazovsky,landscape,Romanticism
12272,raphael-kirchner,portrait,Art_Nouveau
12273,edgar-degas,genre_painting,Impressionism
12274,boris-kustodiev,portrait,Realism
12275,pierre-auguste-renoir,portrait,Impressionism
12276,gustave-dore,illustration,Romanticism
12277,vincent-van-gogh,landscape,Post_Impressionism
12278,ivan-shishkin,landscape,Realism
12279,pyotr-konchalovsky,portrait,Realism
12280,vincent-van-gogh,portrait,Realism
12281,vincent-van-gogh,landscape,Post_Impressionism
12282,marc-chagall,religious_painting,Naive_Art_Primitivism
12283,salvador-dali,religious_painting,Symbolism
12284,nicholas-roerich,religious_painting,Symbolism
12285,salvador-dali,sketch_and_study,Expressionism
12286,vincent-van-gogh,portrait,Realism
12287,john-singer-sargent,landscape,Impressionism
12288,pyotr-konchalovsky,cityscape,Post_Impressionism
12289,vincent-van-gogh,sketch_and_study,Realism
12290,pablo-picasso,nude_painting,Cubism
12291,gustave-dore,illustration,Romanticism
12292,ilya-repin,portrait,Realism
12293,claude-monet,landscape,Impressionism
12294,john-singer-sargent,genre_painting,Impressionism
12295,ilya-repin,portrait,Realism
12296,gustave-dore,religious_painting,Romanticism
12297,childe-hassam,genre_painting,Impressionism
12298,vincent-van-gogh,sketch_and_study,Post_Impressionism
12299,boris-kustodiev,sketch_and_study,Realism
12300,marc-chagall,genre_painting,Naive_Art_Primitivism
12301,pyotr-konchalovsky,landscape,Post_Impressionism
12302,ivan-aivazovsky,cityscape,Romanticism
12303,pyotr-konchalovsky,cityscape,Post_Impressionism
12304,pierre-auguste-renoir,portrait,Impressionism
12305,vincent-van-gogh,cityscape,Realism
12306,vincent-van-gogh,sketch_and_study,Post_Impressionism
12307,paul-cezanne,still_life,Post_Impressionism
12308,childe-hassam,landscape,Impressionism
12309,camille-pissarro,cityscape,Impressionism
12310,camille-pissarro,landscape,Impressionism
12311,nicholas-roerich,religious_painting,Symbolism
12312,camille-pissarro,cityscape,Impressionism
12313,pierre-auguste-renoir,portrait,Impressionism
12314,vincent-van-gogh,religious_painting,Post_Impressionism
12315,nicholas-roerich,cityscape,Symbolism
12316,pyotr-konchalovsky,Unknown Genre,Post_Impressionism
12317,pierre-auguste-renoir,nude_painting,Impressionism
12318,john-singer-sargent,portrait,Realism
12319,martiros-saryan,landscape,Realism
12320,john-singer-sargent,genre_painting,Realism
12321,edgar-degas,portrait,Impressionism
12322,martiros-saryan,Unknown Genre,Realism
12323,vincent-van-gogh,sketch_and_study,Post_Impressionism
12324,claude-monet,Unknown Genre,Impressionism
12325,camille-pissarro,genre_painting,Pointillism
12326,claude-monet,landscape,Impressionism
12327,pablo-picasso,landscape,Naive_Art_Primitivism
12328,gustave-dore,illustration,Romanticism
12329,paul-cezanne,Unknown Genre,Post_Impressionism
12330,nicholas-roerich,landscape,Symbolism
12331,vincent-van-gogh,sketch_and_study,Realism
12332,ivan-shishkin,landscape,Realism
12333,nicholas-roerich,landscape,Symbolism
12334,pyotr-konchalovsky,landscape,Realism
12335,pablo-picasso,genre_painting,Analytical_Cubism
12336,marc-chagall,religious_painting,Naive_Art_Primitivism
12337,pierre-auguste-renoir,portrait,Impressionism
12338,john-singer-sargent,portrait,Realism
12339,rembrandt,nude_painting,Baroque
12340,gustave-dore,illustration,Romanticism
12341,raphael-kirchner,nude_painting,Art_Nouveau
12342,vincent-van-gogh,portrait,Realism
12343,ilya-repin,portrait,Realism
12344,pablo-picasso,Unknown Genre,Art_Nouveau
12345,gustave-dore,illustration,Romanticism
12346,rembrandt,sketch_and_study,Baroque
12347,boris-kustodiev,sketch_and_study,Realism
12348,boris-kustodiev,Unknown Genre,Art_Nouveau
12349,ilya-repin,portrait,Realism
12350,nicholas-roerich,landscape,Symbolism
12351,pyotr-konchalovsky,cityscape,Expressionism
12352,gustave-dore,religious_painting,Romanticism
12353,camille-pissarro,landscape,Impressionism
12354,pablo-picasso,Unknown Genre,Naive_Art_Primitivism
12355,vincent-van-gogh,landscape,Post_Impressionism
12356,camille-pissarro,cityscape,Impressionism
12357,rembrandt,portrait,Baroque
12358,eugene-boudin,genre_painting,Impressionism
12359,pierre-auguste-renoir,genre_painting,Impressionism
12360,ivan-shishkin,landscape,Realism
12361,eugene-boudin,Unknown Genre,Impressionism
12362,raphael-kirchner,Unknown Genre,Art_Nouveau
12363,ivan-shishkin,landscape,Realism
12364,ivan-shishkin,landscape,Realism
12365,marc-chagall,religious_painting,Naive_Art_Primitivism
12366,camille-pissarro,landscape,Realism
12367,childe-hassam,landscape,Impressionism
12368,eugene-boudin,landscape,Impressionism
12369,ilya-repin,portrait,Realism
12370,vincent-van-gogh,landscape,Post_Impressionism
12371,pablo-picasso,portrait,Cubism
12372,nicholas-roerich,landscape,Symbolism
12373,nicholas-roerich,landscape,Symbolism
12374,nicholas-roerich,Unknown Genre,Art_Nouveau
12375,ivan-shishkin,sketch_and_study,Realism
12376,gustave-dore,illustration,Romanticism
12377,edgar-degas,genre_painting,Impressionism
12378,nicholas-roerich,sketch_and_study,Symbolism
12379,nicholas-roerich,landscape,Symbolism
12380,vincent-van-gogh,cityscape,Post_Impressionism
12381,pierre-auguste-renoir,genre_painting,Impressionism
12382,vincent-van-gogh,Unknown Genre,Post_Impressionism
12383,eugene-boudin,landscape,Impressionism
12384,pierre-auguste-renoir,cityscape,Impressionism
12385,ivan-shishkin,landscape,Realism
12386,marc-chagall,portrait,Cubism
12387,eugene-boudin,Unknown Genre,Impressionism
12388,albrecht-durer,religious_painting,Northern_Renaissance
12389,john-singer-sargent,sketch_and_study,Realism
12390,claude-monet,Unknown Genre,Impressionism
12391,vincent-van-gogh,portrait,Post_Impressionism
12392,nicholas-roerich,landscape,Symbolism
12393,raphael-kirchner,genre_painting,Art_Nouveau
12394,rembrandt,religious_painting,Baroque
12395,john-singer-sargent,portrait,Realism
12396,vincent-van-gogh,sketch_and_study,Realism
12397,vincent-van-gogh,Unknown Genre,Post_Impressionism
12398,martiros-saryan,Unknown Genre,Post_Impressionism
12399,gustave-dore,illustration,Romanticism
12400,boris-kustodiev,landscape,Realism
12401,salvador-dali,genre_painting,Expressionism
12402,pyotr-konchalovsky,still_life,Expressionism
12403,claude-monet,landscape,Impressionism
12404,eugene-boudin,genre_painting,Impressionism
12405,pyotr-konchalovsky,portrait,Realism
12406,ivan-shishkin,sketch_and_study,Realism
12407,ivan-aivazovsky,portrait,Romanticism
12408,nicholas-roerich,illustration,Art_Nouveau
12409,ilya-repin,portrait,Realism
12410,john-singer-sargent,portrait,Realism
12411,Unknown Artist,Unknown Genre,Northern_Renaissance
12412,paul-cezanne,landscape,Cubism
12413,gustave-dore,illustration,Romanticism
